call_number,timestamp_ns,timestamp_cycles,delta_ns,delta_cycles,violation
18714,46225399642917,115412888404034,223,555,0
18715,46225399643134,115412888404576,217,542,0
18716,46225399643356,115412888405129,222,553,0
18717,46225399643575,115412888405673,219,544,0
18718,46225399643806,115412888406260,231,587,0
18719,46225399644026,115412888406812,220,552,0
18720,46225399644289,115412888407469,263,657,0
18721,46225399644546,115412888408102,257,633,0
18722,46225399644813,115412888408779,267,677,0
18723,46225399645082,115412888409451,269,672,0
18724,46225399645354,115412888410117,272,666,0
18725,46225399645626,115412888410798,272,681,0
18726,46225399645890,115412888411460,264,662,0
18727,46225399646158,115412888412124,268,664,0
18728,46225399646423,115412888412797,265,673,0
18729,46225399646694,115412888413463,271,666,0
18730,46225399646970,115412888414157,276,694,0
18731,46225399647238,115412888414822,268,665,0
18732,46225399647502,115412888415478,264,656,0
18733,46225399647774,115412888416160,272,682,0
18734,46225399648045,115412888416847,271,687,0
18735,46225399648313,115412888417505,268,658,0
18736,46225399648583,115412888418181,270,676,0
18737,46225399648846,115412888418842,263,661,0
18738,46225399649118,115412888419516,272,674,0
18739,46225399649386,115412888420184,268,668,0
18740,46225399649650,115412888420844,264,660,0
18741,46225399649914,115412888421505,264,661,0
18742,46225399650183,115412888422183,269,678,0
18743,46225399650458,115412888422859,275,676,0
18744,46225399650726,115412888423534,268,675,0
18745,46225399650994,115412888424202,268,668,0
18746,46225399651259,115412888424862,265,660,0
18747,46225399651523,115412888425518,264,656,0
18748,46225399651793,115412888426191,270,673,0
18749,46225399652058,115412888426853,265,662,0
18750,46225399652324,115412888427519,266,666,0
18751,46225399652590,115412888428191,266,672,0
18752,46225399652860,115412888428860,270,669,0
18753,46225399653129,115412888429528,269,668,0
18754,46225399653399,115412888430200,270,672,0
18755,46225399653665,115412888430865,266,665,0
18756,46225399653893,115412888431433,228,568,0
18757,46225399654109,115412888431974,216,541,0
18758,46225399654334,115412888432536,225,562,0
18759,46225399654561,115412888433109,227,573,0
18760,46225399654793,115412888433680,232,571,0
18761,46225399655015,115412888434236,222,556,0
18762,46225399655234,115412888434783,219,547,0
18763,46225399655460,115412888435345,226,562,0
18764,46225399655706,115412888435963,246,618,0
18765,46225399655961,115412888436595,255,632,0
18766,46225399656225,115412888437257,264,662,0
18767,46225399656496,115412888437935,271,678,0
18768,46225399656760,115412888438591,264,656,0
18769,46225399657038,115412888439284,278,693,0
18770,46225399657308,115412888439960,270,676,0
18771,46225399657574,115412888440619,266,659,0
18772,46225399657841,115412888441295,267,676,0
18773,46225399658107,115412888441951,266,656,0
18774,46225399658373,115412888442615,266,664,0
18775,46225399658639,115412888443282,266,667,0
18776,46225399658910,115412888443966,271,684,0
18777,46225399659156,115412888444575,246,609,0
18778,46225399659368,115412888445104,212,529,0
18779,46225399659583,115412888445638,215,534,0
18780,46225399659833,115412888446263,250,625,0
18781,46225399660042,115412888446783,209,520,0
18782,46225399660256,115412888447310,214,527,0
18783,46225399660476,115412888447862,220,552,0
18784,46225399660703,115412888448433,227,571,0
18785,46225399660913,115412888448953,210,520,0
18786,46225399661125,115412888449481,212,528,0
18787,46225399661337,115412888450011,212,530,0
18788,46225399661532,115412888450501,195,490,0
18789,46225399663472,115412888455355,1940,4854,0
18790,46225399663756,115412888456052,284,697,0
18791,46225399664035,115412888456751,279,699,0
18792,46225399664261,115412888457311,226,560,0
18793,46225399664520,115412888457953,259,642,0
18794,46225399664760,115412888458561,240,608,0
18795,46225399665026,115412888459229,266,668,0
18796,46225399665258,115412888459800,232,571,0
18797,46225399665503,115412888460411,245,611,0
18798,46225399665708,115412888460923,205,512,0
18799,46225399665932,115412888461484,224,561,0
18800,46225399666167,115412888462073,235,589,0
18801,46225399666396,115412888462656,229,583,0
18802,46225399666637,115412888463251,241,595,0
18803,46225399666855,115412888463785,218,534,0
18804,46225399667045,115412888464270,190,485,0
18805,46225399667287,115412888464876,242,606,0
18806,46225399667524,115412888465459,237,583,0
18807,46225399667747,115412888466019,223,560,0
18808,46225399667946,115412888466521,199,502,0
18809,46225399668155,115412888467031,209,510,0
18810,46225399668403,115412888467646,248,615,0
18811,46225399668653,115412888468282,250,636,0
18812,46225399668866,115412888468798,213,516,0
18813,46225399669068,115412888469310,202,512,0
18814,46225399669279,115412888469844,211,534,0
18815,46225399669524,115412888470452,245,608,0
18816,46225399669800,115412888471144,276,692,0
18817,46225399670064,115412888471800,264,656,0
18818,46225399670327,115412888472460,263,660,0
18819,46225399670595,115412888473133,268,673,0
18820,46225399670864,115412888473799,269,666,0
18821,46225399671130,115412888474475,266,676,0
18822,46225399671400,115412888475140,270,665,0
18823,46225399671668,115412888475804,268,664,0
18824,46225399671933,115412888476470,265,666,0
18825,46225399672203,115412888477140,270,670,0
18826,46225399672468,115412888477803,265,663,0
18827,46225399672733,115412888478469,265,666,0
18828,46225399673000,115412888479143,267,674,0
18829,46225399673269,115412888479801,269,658,0
18830,46225399673536,115412888480468,267,667,0
18831,46225399673800,115412888481142,264,674,0
18832,46225399674070,115412888481802,270,660,0
18833,46225399674337,115412888482481,267,679,0
18834,46225399674607,115412888483141,270,660,0
18835,46225399674871,115412888483801,264,660,0
18836,46225399675136,115412888484467,265,666,0
18837,46225399675402,115412888485133,266,666,0
18838,46225399675669,115412888485792,267,659,0
18839,46225399675932,115412888486448,263,656,0
18840,46225399676197,115412888487114,265,666,0
18841,46225399676462,115412888487772,265,658,0
18842,46225399676690,115412888488345,228,573,0
18843,46225399676912,115412888488893,222,548,0
18844,46225399677145,115412888489480,233,587,0
18845,46225399677368,115412888490031,223,551,0
18846,46225399677592,115412888490597,224,566,0
18847,46225399677818,115412888491156,226,559,0
18848,46225399678036,115412888491698,218,542,0
18849,46225399678256,115412888492249,220,551,0
18850,46225399678474,115412888492793,218,544,0
18851,46225399678683,115412888493309,209,516,0
18852,46225399678898,115412888493845,215,536,0
18853,46225399679102,115412888494376,204,531,0
18854,46225399679332,115412888494934,230,558,0
18855,46225399679562,115412888495507,230,573,0
18856,46225399679760,115412888495999,198,492,0
18857,46225399679963,115412888496512,203,513,0
18858,46225399680195,115412888497081,232,569,0
18859,46225399680448,115412888497729,253,648,0
18860,46225399680708,115412888498377,260,648,0
18861,46225399680923,115412888498903,215,526,0
18862,46225399681148,115412888499462,225,559,0
18863,46225399681360,115412888499996,212,534,0
18864,46225399681571,115412888500526,211,530,0
18865,46225399681779,115412888501036,208,510,0
18866,46225399682003,115412888501609,224,573,0
18867,46225399682215,115412888502131,212,522,0
18868,46225399682487,115412888502807,272,676,0
18869,46225399682701,115412888503342,214,535,0
18870,46225399682947,115412888503955,246,613,0
18871,46225399683181,115412888504542,234,587,0
18872,46225399683396,115412888505080,215,538,0
18873,46225399683629,115412888505671,233,591,0
18874,46225399683902,115412888506344,273,673,0
18875,46225399684179,115412888507032,277,688,0
18876,46225399686248,115412888512206,2069,5174,0
18877,46225399686587,115412888513049,339,843,0
18878,46225399686866,115412888513750,279,701,0
18879,46225399687175,115412888514517,309,767,0
18880,46225399687442,115412888515180,267,663,0
18881,46225399687710,115412888515848,268,668,0
18882,46225399687977,115412888516522,267,674,0
18883,46225399688243,115412888517178,266,656,0
18884,46225399688507,115412888517851,264,673,0
18885,46225399688790,115412888518543,283,692,0
18886,46225399689047,115412888519187,257,644,0
18887,46225399689308,115412888519850,261,663,0
18888,46225399689573,115412888520500,265,650,0
18889,46225399689833,115412888521150,260,650,0
18890,46225399690089,115412888521791,256,641,0
18891,46225399690348,115412888522435,259,644,0
18892,46225399690611,115412888523089,263,654,0
18893,46225399690886,115412888523790,275,701,0
18894,46225399691149,115412888524440,263,650,0
18895,46225399691410,115412888525090,261,650,0
18896,46225399691672,115412888525738,262,648,0
18897,46225399691932,115412888526390,260,652,0
18898,46225399692189,115412888527032,257,642,0
18899,46225399692449,115412888527676,260,644,0
18900,46225399692710,115412888528330,261,654,0
18901,46225399692970,115412888528984,260,654,0
18902,46225399693233,115412888529636,263,652,0
18903,46225399693494,115412888530288,261,652,0
18904,46225399693757,115412888530944,263,656,0
18905,46225399694017,115412888531590,260,646,0
18906,46225399694297,115412888532291,280,701,0
18907,46225399694560,115412888532945,263,654,0
18908,46225399694814,115412888533581,254,636,0
18909,46225399695079,115412888534245,265,664,0
18910,46225399695341,115412888534899,262,654,0
18911,46225399695591,115412888535523,250,624,0
18912,46225399695821,115412888536093,230,570,0
18913,46225399696044,115412888536656,223,563,0
18914,46225399696263,115412888537196,219,540,0
18915,46225399696490,115412888537769,227,573,0
18916,46225399696721,115412888538344,231,575,0
18917,46225399696952,115412888538927,231,583,0
18918,46225399697177,115412888539484,225,557,0
18919,46225399697405,115412888540056,228,572,0
18920,46225399697674,115412888540723,269,667,0
18921,46225399697938,115412888541383,264,660,0
18922,46225399698199,115412888542033,261,650,0
18923,46225399698464,115412888542693,265,660,0
18924,46225399698728,115412888543353,264,660,0
18925,46225399698990,115412888544007,262,654,0
18926,46225399699252,115412888544663,262,656,0
18927,46225399699516,115412888545317,264,654,0
18928,46225399699779,115412888545975,263,658,0
18929,46225399700040,115412888546625,261,650,0
18930,46225399700300,115412888547277,260,652,0
18931,46225399700568,115412888547944,268,667,0
18932,46225399700827,115412888548594,259,650,0
18933,46225399701085,115412888549238,258,644,0
18934,46225399701346,115412888549888,261,650,0
18935,46225399701607,115412888550544,261,656,0
18936,46225399701868,115412888551196,261,652,0
18937,46225399702139,115412888551870,271,674,0
18938,46225399702402,115412888552522,263,652,0
18939,46225399702662,115412888553178,260,656,0
18940,46225399702923,115412888553828,261,650,0
18941,46225399703186,115412888554482,263,654,0
18942,46225399703448,115412888555136,262,654,0
18943,46225399703707,115412888555782,259,646,0
18944,46225399703968,115412888556432,261,650,0
18945,46225399704233,115412888557095,265,663,0
18946,46225399704489,115412888557751,256,656,0
18947,46225399704760,115412888558409,271,658,0
18948,46225399705021,115412888559061,261,652,0
18949,46225399705280,115412888559709,259,648,0
18950,46225399705542,115412888560361,262,652,0
18951,46225399705804,115412888561017,262,656,0
18952,46225399706068,115412888561677,264,660,0
18953,46225399706327,115412888562323,259,646,0
18954,46225399706590,115412888562979,263,656,0
18955,46225399706851,115412888563631,261,652,0
18956,46225399707115,115412888564287,264,656,0
18957,46225399707378,115412888564945,263,658,0
18958,46225399707640,115412888565599,262,654,0
18959,46225399707900,115412888566255,260,656,0
18960,46225399708166,115412888566912,266,657,0
18961,46225399708428,115412888567568,262,656,0
18962,46225399708696,115412888568236,268,668,0
18963,46225399710466,115412888572658,1770,4422,0
18964,46225399710727,115412888573308,261,650,0
18965,46225399710979,115412888573930,252,622,0
18966,46225399711276,115412888574673,297,743,0
18967,46225399711573,115412888575425,297,752,0
18968,46225399711861,115412888576135,288,710,0
18969,46225399712147,115412888576848,286,713,0
18970,46225399712434,115412888577561,287,713,0
18971,46225399712718,115412888578287,284,726,0
18972,46225399713034,115412888579071,316,784,0
18973,46225399713321,115412888579780,287,709,0
18974,46225399713600,115412888580488,279,708,0
18975,46225399713893,115412888581207,293,719,0
18976,46225399714175,115412888581922,282,715,0
18977,46225399714465,115412888582637,290,715,0
18978,46225399714746,115412888583340,281,703,0
18979,46225399715029,115412888584045,283,705,0
18980,46225399715311,115412888584754,282,709,0
18981,46225399715594,115412888585453,283,699,0
18982,46225399715874,115412888586156,280,703,0
18983,46225399716154,115412888586850,280,694,0
18984,46225399716436,115412888587557,282,707,0
18985,46225399716720,115412888588268,284,711,0
18986,46225399717000,115412888588967,280,699,0
18987,46225399717286,115412888589680,286,713,0
18988,46225399717563,115412888590377,277,697,0
18989,46225399717846,115412888591073,283,696,0
18990,46225399718123,115412888591768,277,695,0
18991,46225399718406,115412888592485,283,717,0
18992,46225399718692,115412888593186,286,701,0
18993,46225399718970,115412888593882,278,696,0
18994,46225399719257,115412888594597,287,715,0
18995,46225399719542,115412888595306,285,709,0
18996,46225399719820,115412888596001,278,695,0
18997,46225399720097,115412888596694,277,693,0
18998,46225399720376,115412888597392,279,698,0
18999,46225399720619,115412888598000,243,608,0
19000,46225399720840,115412888598552,221,552,0
19001,46225399721059,115412888599097,219,545,0
19002,46225399721281,115412888599651,222,554,0
19003,46225399721501,115412888600208,220,557,0
19004,46225399721721,115412888600754,220,546,0
19005,46225399721949,115412888601321,228,567,0
19006,46225399722165,115412888601865,216,544,0
