measurement_id,time_diff_ns,cycles_diff,zero_diff
1651,39,98,0
1652,39,97,0
1653,40,97,0
1654,39,99,0
1655,39,97,0
1656,39,97,0
1657,38,97,0
1658,38,99,0
1659,39,97,0
1660,38,101,0
1661,40,98,0
1662,40,98,0
1663,39,98,0
1664,40,100,0
1665,39,97,0
1666,39,99,0
1667,39,99,0
1668,39,97,0
1669,40,97,0
1670,39,99,0
1671,39,99,0
1672,40,99,0
1673,39,99,0
1674,39,99,0
1675,39,97,0
1676,40,100,0
1677,39,98,0
1678,39,96,0
1679,39,96,0
1680,39,96,0
1681,40,96,0
1682,39,96,0
1683,40,98,0
1684,39,98,0
1685,39,98,0
1686,38,97,0
1687,40,97,0
1688,39,98,0
1689,39,98,0
1690,39,100,0
1691,39,97,0
1692,40,97,0
1693,39,99,0
1694,39,99,0
1695,40,99,0
1696,39,97,0
1697,39,101,0
1698,39,100,0
1699,39,96,0
1700,39,98,0
1701,39,100,0
1702,39,97,0
1703,40,99,0
1704,40,97,0
1705,40,95,0
1706,39,95,0
1707,39,97,0
1708,40,97,0
1709,39,97,0
1710,40,97,0
1711,39,101,0
1712,38,97,0
1713,40,99,0
1714,38,99,0
1715,39,101,0
1716,39,100,0
1717,39,99,0
1718,40,97,0
1719,40,99,0
1720,40,97,0
1721,40,97,0
1722,40,97,0
1723,39,97,0
1724,40,97,0
1725,40,97,0
1726,38,101,0
1727,40,99,0
1728,40,97,0
1729,38,99,0
1730,39,99,0
1731,39,99,0
1732,39,99,0
1733,39,99,0
1734,39,101,0
1735,41,100,0
1736,39,99,0
1737,39,101,0
1738,38,98,0
1739,40,98,0
1740,40,98,0
1741,39,97,0
1742,40,99,0
1743,39,99,0
1744,40,95,0
1745,40,97,0
1746,38,99,0
1747,38,99,0
1748,40,95,0
1749,39,97,0
1750,40,97,0
1751,40,99,0
1752,39,99,0
1753,40,97,0
1754,40,99,0
1755,39,97,0
1756,40,101,0
1757,38,100,0
1758,40,98,0
1759,39,102,0
1760,39,101,0
1761,39,98,0
1762,39,99,0
1763,40,97,0
1764,39,97,0
1765,39,98,0
1766,41,96,0
1767,39,98,0
1768,39,98,0
1769,40,98,0
1770,38,98,0
1771,39,98,0
1772,41,98,0
1773,39,98,0
1774,39,98,0
1775,39,98,0
1776,39,96,0
1777,39,96,0
1778,40,98,0
1779,40,98,0
1780,39,100,0
1781,38,99,0
1782,40,97,0
1783,39,99,0
1784,39,99,0
1785,40,99,0
1786,39,99,0
1787,40,99,0
1788,39,97,0
1789,40,99,0
1790,40,99,0
1791,40,101,0
1792,39,99,0
1793,40,99,0
1794,39,101,0
1795,40,100,0
1796,39,101,0
1797,40,99,0
1798,39,96,0
1799,40,96,0
1800,39,98,0
1801,40,100,0
1802,40,98,0
1803,41,100,0
1804,40,95,0
1805,39,97,0
1806,39,97,0
1807,40,97,0
1808,40,97,0
1809,38,99,0
1810,39,97,0
1811,39,99,0
1812,38,99,0
1813,41,99,0
1814,39,97,0
1815,40,99,0
1816,39,97,0
1817,39,97,0
1818,39,97,0
1819,39,100,0
1820,40,95,0
1821,40,97,0
1822,39,99,0
1823,40,97,0
1824,39,97,0
1825,41,97,0
1826,39,97,0
1827,39,99,0
1828,39,97,0
1829,39,97,0
1830,39,99,0
1831,39,97,0
1832,39,97,0
1833,38,99,0
1834,39,97,0
1835,39,100,0
1836,38,99,0
1837,39,97,0
1838,39,97,0
1839,39,99,0
1840,39,99,0
1841,39,99,0
1842,40,99,0
1843,39,99,0
1844,38,99,0
1845,39,97,0
1846,38,99,0
1847,39,97,0
1848,40,97,0
1849,40,97,0
1850,39,97,0
1851,40,100,0
1852,39,97,0
1853,39,97,0
1854,39,97,0
1855,41,99,0
1856,38,101,0
1857,41,96,0
1858,39,98,0
1859,39,98,0
1860,38,95,0
1861,40,97,0
1862,39,97,0
1863,39,97,0
1864,39,97,0
1865,39,99,0
1866,39,99,0
1867,39,97,0
1868,39,99,0
1869,40,99,0
1870,40,97,0
1871,39,99,0
1872,40,99,0
1873,40,99,0
1874,39,97,0
1875,40,97,0
1876,39,99,0
1877,40,99,0
1878,40,97,0
1879,38,99,0
1880,39,97,0
1881,39,99,0
1882,40,97,0
1883,39,97,0
1884,39,97,0
1885,40,97,0
1886,40,97,0
1887,39,98,0
1888,40,96,0
1889,39,96,0
1890,39,98,0
1891,39,96,0
1892,40,98,0
1893,39,96,0
1894,39,98,0
1895,40,98,0
1896,40,98,0
1897,39,98,0
1898,40,98,0
1899,39,98,0
1900,39,100,0
1901,40,101,0
1902,39,99,0
1903,41,95,0
1904,38,99,0
1905,40,97,0
1906,39,101,0
1907,40,100,0
1908,39,97,0
1909,40,97,0
1910,39,97,0
1911,41,97,0
1912,39,99,0
1913,39,97,0
1914,39,99,0
1915,39,99,0
1916,39,97,0
1917,40,101,0
1918,39,96,0
1919,40,98,0
1920,39,98,0
1921,39,96,0
1922,39,98,0
1923,40,98,0
1924,39,100,0
1925,39,98,0
1926,39,100,0
1927,39,101,0
1928,40,98,0
1929,39,96,0
1930,39,98,0
1931,39,96,0
1932,39,100,0
1933,40,96,0
1934,40,98,0
1935,39,100,0
1936,39,97,0
1937,39,101,0
1938,40,98,0
1939,39,98,0
1940,39,100,0
1941,38,99,0
1942,42,99,0
1943,39,96,0
1944,39,95,0
1945,40,98,0
1946,39,98,0
1947,40,101,0
1948,39,98,0
1949,40,100,0
1950,39,100,0
1951,39,98,0
1952,38,98,0
1953,39,100,0
1954,39,99,0
1955,39,98,0
1956,40,98,0
1957,39,100,0
1958,39,99,0
1959,40,97,0
1960,40,99,0
1961,39,99,0
1962,40,95,0
1963,40,99,0
1964,39,101,0
1965,39,98,0
1966,40,100,0
1967,39,99,0
1968,40,101,0
1969,40,99,0
1970,40,97,0
1971,40,98,0
1972,39,98,0
1973,40,100,0
1974,40,97,0
1975,39,97,0
1976,39,98,0
1977,39,98,0
1978,40,98,0
1979,40,98,0
1980,39,98,0
1981,38,98,0
1982,40,98,0
1983,39,98,0
1984,39,100,0
1985,38,99,0
1986,40,99,0
1987,40,101,0
1988,39,100,0
1989,40,97,0
1990,40,97,0
1991,41,97,0
1992,40,99,0
1993,40,97,0
1994,41,99,0
1995,39,101,0
1996,39,100,0
1997,39,101,0
1998,40,98,0
1999,40,98,0
2000,39,96,0
2001,40,99,0
2002,38,100,0
2003,40,99,0
2004,39,99,0
2005,39,99,0
2006,40,97,0
2007,40,99,0
2008,39,99,0
2009,40,99,0
2010,39,99,0
2011,39,97,0
2012,41,97,0
2013,40,99,0
2014,40,98,0
2015,41,98,0
2016,39,96,0
2017,39,96,0
2018,38,98,0
2019,41,98,0
2020,39,98,0
2021,39,100,0
2022,39,100,0
2023,39,97,0
2024,39,97,0
2025,41,97,0
2026,39,99,0
2027,40,99,0
2028,39,97,0
2029,39,99,0
2030,39,97,0
2031,39,99,0
2032,40,99,0
2033,40,97,0
2034,39,101,0
2035,39,99,0
2036,39,101,0
2037,40,98,0
2038,40,100,0
2039,39,99,0
2040,40,99,0
2041,40,101,0
2042,40,97,0
2043,40,99,0
2044,40,100,0
2045,40,99,0
2046,38,99,0
2047,39,97,0
2048,39,99,0
2049,39,99,0
2050,39,97,0
2051,39,99,0
2052,39,101,0
2053,40,98,0
2054,40,98,0
2055,39,96,0
2056,40,100,0
2057,39,99,0
2058,40,97,0
2059,39,101,0
2060,39,100,0
2061,40,98,0
2062,40,96,0
2063,38,100,0
2064,40,101,0
2065,39,98,0
2066,38,98,0
2067,39,98,0
2068,39,98,0
2069,40,98,0
2070,39,97,0
2071,39,97,0
2072,39,99,0
2073,39,99,0
2074,40,99,0
2075,39,99,0
2076,40,97,0
2077,40,99,0
2078,39,97,0
2079,39,99,0
2080,39,101,0
2081,39,100,0
2082,40,99,0
2083,40,101,0
2084,38,99,0
2085,38,99,0
2086,40,101,0
2087,39,98,0
2088,40,98,0
2089,40,100,0
2090,39,101,0
2091,40,100,0
2092,39,98,0
2093,40,98,0
2094,39,98,0
2095,39,100,0
2096,40,97,0
2097,40,97,0
2098,40,97,0
2099,39,97,0
2100,39,97,0
2101,40,99,0
2102,40,99,0
2103,39,99,0
2104,40,97,0
2105,40,97,0
2106,40,99,0
2107,40,97,0
2108,39,99,0
2109,39,97,0
2110,39,99,0
2111,40,99,0
2112,40,97,0
2113,39,97,0
2114,40,100,0
2115,39,96,0
2116,40,98,0
2117,39,100,0
2118,40,97,0
2119,39,97,0
2120,39,101,0
2121,39,97,0
2122,39,99,0
2123,39,101,0
2124,40,98,0
2125,40,98,0
2126,40,100,0
2127,40,97,0
2128,40,101,0
2129,39,98,0
2130,39,98,0
2131,40,100,0
2132,38,99,0
2133,39,101,0
2134,39,97,0
2135,40,95,0
2136,40,100,0
2137,40,98,0
2138,40,98,0
2139,39,99,0
2140,39,102,0
2141,39,101,0
2142,40,100,0
2143,40,100,0
2144,41,101,0
2145,39,98,0
2146,39,98,0
2147,40,99,0
2148,39,101,0
2149,39,98,0
2150,38,98,0
2151,40,97,0
2152,40,99,0
2153,39,99,0
2154,40,99,0
2155,40,99,0
2156,40,99,0
2157,40,97,0
2158,40,97,0
2159,40,97,0
2160,39,101,0
2161,39,98,0
2162,39,98,0
2163,39,98,0
2164,40,98,0
2165,39,100,0
2166,39,99,0
2167,40,97,0
2168,39,99,0
2169,40,99,0
2170,39,99,0
2171,40,101,0
2172,39,98,0
2173,39,98,0
2174,39,98,0
2175,40,98,0
2176,40,100,0
2177,39,100,0
2178,41,97,0
2179,41,97,0
2180,39,101,0
2181,39,98,0
2182,39,100,0
2183,40,101,0
2184,38,99,0
2185,39,101,0
2186,40,100,0
2187,39,97,0
2188,40,97,0
2189,39,99,0
2190,39,97,0
2191,40,97,0
2192,39,98,0
2193,40,96,0
2194,40,98,0
2195,39,98,0
2196,40,100,0
2197,39,95,0
2198,40,97,0
2199,39,99,0
2200,39,101,0
2201,39,98,0
2202,39,98,0
2203,38,98,0
2204,40,100,0
2205,40,97,0
2206,39,97,0
2207,40,100,0
2208,38,101,0
2209,40,100,0
2210,40,97,0
2211,40,97,0
2212,40,97,0
2213,39,99,0
2214,39,99,0
2215,39,97,0
2216,40,97,0
2217,39,99,0
2218,39,99,0
2219,40,99,0
2220,41,99,0
2221,38,100,0
2222,38,99,0
2223,38,97,0
2224,39,97,0
2225,39,97,0
2226,38,99,0
2227,40,101,0
2228,39,98,0
2229,39,96,0
2230,40,96,0
2231,39,98,0
2232,39,96,0
2233,39,100,0
2234,40,97,0
2235,39,98,0
2236,39,98,0
2237,39,100,0
2238,39,99,0
2239,39,97,0
2240,40,99,0
2241,39,99,0
2242,38,99,0
2243,40,99,0
2244,40,97,0
2245,39,97,0
2246,39,97,0
2247,39,98,0
2248,39,98,0
2249,39,100,0
2250,39,101,0
2251,43,98,0
2252,38,94,0
2253,41,97,0
2254,39,98,0
2255,40,98,0
2256,39,98,0
2257,40,97,0
2258,39,99,0
2259,39,97,0
2260,40,100,0
2261,38,97,0
2262,39,98,0
2263,39,100,0
2264,40,99,0
2265,38,99,0
2266,39,101,0
2267,40,98,0
2268,40,98,0
2269,39,98,0
2270,40,99,0
2271,39,99,0
2272,39,99,0
2273,39,97,0
2274,41,97,0
2275,40,97,0
2276,40,99,0
2277,40,97,0
2278,39,98,0
2279,40,96,0
2280,39,100,0
2281,39,99,0
2282,39,99,0
2283,40,97,0
2284,39,101,0
2285,39,98,0
2286,39,98,0
2287,40,98,0
2288,39,96,0
2289,40,100,0
2290,40,97,0
2291,40,97,0
2292,40,101,0
2293,40,98,0
2294,39,100,0
2295,40,101,0
2296,39,100,0
2297,41,97,0
2298,39,97,0
2299,39,97,0
2300,38,99,0
2301,40,99,0
2302,39,101,0
2303,40,100,0
2304,40,99,0
2305,39,99,0
2306,40,99,0
2307,40,97,0
2308,39,97,0
2309,40,101,0
2310,40,98,0
2311,39,98,0
2312,39,100,0
2313,39,97,0
2314,38,101,0
2315,39,98,0
2316,38,100,0
2317,39,98,0
2318,39,99,0
2319,40,97,0
2320,40,97,0
2321,40,101,0
2322,39,98,0
2323,39,98,0
2324,39,96,0
2325,40,100,0
2326,39,96,0
2327,39,98,0
2328,39,98,0
2329,39,98,0
2330,40,101,0
2331,39,101,0
2332,39,98,0
2333,39,96,0
2334,41,98,0
2335,39,98,0
2336,40,98,0
2337,40,100,0
2338,39,99,0
2339,41,97,0
2340,40,99,0
2341,40,97,0
2342,41,99,0
2343,40,97,0
2344,41,97,0
2345,39,97,0
2346,39,99,0
2347,39,100,0
2348,41,98,0
2349,40,98,0
2350,40,98,0
2351,39,98,0
2352,40,96,0
2353,38,100,0
2354,40,101,0
2355,39,98,0
2356,40,100,0
2357,39,99,0
2358,39,97,0
2359,39,99,0
2360,39,101,0
2361,39,99,0
2362,38,97,0
2363,39,99,0
2364,38,98,0
2365,39,96,0
2366,38,98,0
2367,39,100,0
2368,39,96,0
2369,39,98,0
2370,39,98,0
2371,40,100,0
2372,39,99,0
2373,39,97,0
2374,39,101,0
2375,39,98,0
2376,39,98,0
2377,40,100,0
2378,40,97,0
2379,41,97,0
2380,40,99,0
2381,39,97,0
2382,40,97,0
2383,39,99,0
2384,40,99,0
2385,40,99,0
2386,39,99,0
2387,38,99,0
2388,40,97,0
2389,40,97,0
2390,40,97,0
2391,39,97,0
2392,40,99,0
2393,38,99,0
2394,40,97,0
2395,39,99,0
2396,39,97,0
2397,39,97,0
2398,39,97,0
2399,39,99,0
2400,40,101,0
2401,39,95,0
2402,39,100,0
2403,39,98,0
2404,39,98,0
2405,40,96,0
2406,40,100,0
2407,40,99,0
2408,40,97,0
2409,40,97,0
2410,40,97,0
2411,39,97,0
2412,39,97,0
2413,40,97,0
2414,41,97,0
2415,41,97,0
2416,40,97,0
2417,39,97,0
2418,39,97,0
2419,38,99,0
2420,39,101,0
2421,38,98,0
2422,40,98,0
2423,39,96,0
2424,39,100,0
2425,39,96,0
2426,40,100,0
2427,39,97,0
2428,40,97,0
2429,40,97,0
2430,39,99,0
2431,39,99,0
2432,39,99,0
2433,39,97,0
2434,39,97,0
2435,40,97,0
2436,39,97,0
2437,39,99,0
2438,40,97,0
2439,41,99,0
2440,39,99,0
2441,40,97,0
2442,39,97,0
2443,39,101,0
2444,40,98,0
2445,39,98,0
2446,39,98,0
2447,38,98,0
2448,38,98,0
2449,40,98,0
2450,39,98,0
2451,38,98,0
2452,39,98,0
2453,38,98,0
2454,39,100,0
2455,38,97,0
2456,39,97,0
2457,39,99,0
2458,39,99,0
2459,39,97,0
2460,39,99,0
2461,38,99,0
2462,39,99,0
2463,39,97,0
2464,39,99,0
2465,39,97,0
2466,39,99,0
2467,40,97,0
2468,39,97,0
2469,39,97,0
2470,39,99,0
2471,39,97,0
2472,40,97,0
2473,39,97,0
2474,39,99,0
2475,40,99,0
2476,39,101,0
2477,39,100,0
2478,40,101,0
2479,39,98,0
2480,40,96,0
2481,40,98,0
2482,39,98,0
2483,39,96,0
2484,40,98,0
2485,39,100,0
2486,40,99,0
2487,39,99,0
2488,39,97,0
2489,40,97,0
2490,40,97,0
2491,40,97,0
2492,41,99,0
2493,40,97,0
2494,39,99,0
2495,40,101,0
2496,39,100,0
2497,40,99,0
2498,39,97,0
2499,40,99,0
2500,40,97,0
2501,38,99,0
2502,40,99,0
2503,38,101,0
2504,39,96,0
2505,39,96,0
2506,39,96,0
2507,39,98,0
2508,39,102,0
2509,40,97,0
2510,40,97,0
2511,40,99,0
2512,40,99,0
2513,39,99,0
2514,39,99,0
2515,40,99,0
2516,38,101,0
2517,40,98,0
2518,40,100,0
2519,39,99,0
2520,39,97,0
2521,39,99,0
2522,40,97,0
2523,40,99,0
2524,39,99,0
2525,39,99,0
2526,39,99,0
2527,39,99,0
2528,39,101,0
2529,39,98,0
2530,39,98,0
2531,39,96,0
2532,40,98,0
2533,40,100,0
2534,39,99,0
2535,40,99,0
2536,40,99,0
2537,40,99,0
2538,39,101,0
2539,39,97,0
2540,39,98,0
2541,39,98,0
2542,40,96,0
2543,40,98,0
2544,40,98,0
2545,40,100,0
2546,40,97,0
2547,40,97,0
2548,39,101,0
2549,40,98,0
2550,39,100,0
2551,41,98,0
2552,39,100,0
2553,39,101,0
2554,39,100,0
2555,40,99,0
2556,40,97,0
2557,40,99,0
2558,38,99,0
2559,39,97,0
2560,39,97,0
2561,39,97,0
2562,40,97,0
2563,40,97,0
2564,38,98,0
2565,40,98,0
2566,39,96,0
2567,40,99,0
2568,39,97,0
2569,39,99,0
2570,39,96,0
2571,39,100,0
2572,39,97,0
2573,40,97,0
2574,39,98,0
2575,39,98,0
2576,40,100,0
2577,39,99,0
2578,39,97,0
2579,40,97,0
2580,40,97,0
2581,39,97,0
2582,39,97,0
2583,38,99,0
2584,39,99,0
2585,39,99,0
2586,40,99,0
2587,40,95,0
2588,40,97,0
2589,39,97,0
2590,39,97,0
2591,39,99,0
2592,39,97,0
2593,41,99,0
2594,39,99,0
2595,39,99,0
2596,39,95,0
2597,39,97,0
2598,38,97,0
2599,40,95,0
2600,39,97,0
2601,39,97,0
2602,40,97,0
2603,39,97,0
2604,38,97,0
2605,38,97,0
2606,39,99,0
2607,38,97,0
2608,38,97,0
2609,38,97,0
2610,38,99,0
2611,40,97,0
2612,39,97,0
2613,41,97,0
2614,38,99,0
2615,38,97,0
2616,38,97,0
2617,38,99,0
2618,41,99,0
2619,39,97,0
2620,38,97,0
2621,39,98,0
2622,39,98,0
2623,39,95,0
2624,39,98,0
2625,39,97,0
2626,40,99,0
2627,39,99,0
2628,39,97,0
2629,41,95,0
2630,41,95,0
2631,38,99,0
2632,40,97,0
2633,39,97,0
2634,39,97,0
2635,40,100,0
2636,39,96,0
2637,39,96,0
2638,39,98,0
2639,40,100,0
2640,39,97,0
2641,40,99,0
2642,40,97,0
2643,40,97,0
2644,40,99,0
2645,39,97,0
2646,40,99,0
2647,39,99,0
2648,39,97,0
2649,39,99,0
2650,39,99,0
2651,40,97,0
2652,38,99,0
2653,39,97,0
2654,40,97,0
2655,40,99,0
2656,40,101,0
2657,39,97,0
2658,38,97,0
2659,38,100,0
2660,40,96,0
2661,39,96,0
2662,38,98,0
2663,39,98,0
2664,40,100,0
2665,40,101,0
2666,40,98,0
2667,40,96,0
2668,39,98,0
2669,40,96,0
2670,40,100,0
2671,39,99,0
2672,38,99,0
2673,40,97,0
2674,40,99,0
2675,39,97,0
2676,40,97,0
2677,40,101,0
2678,40,100,0
2679,39,98,0
2680,39,100,0
2681,39,99,0
2682,39,99,0
2683,38,99,0
2684,40,101,0
2685,39,98,0
2686,39,98,0
2687,39,98,0
2688,39,98,0
2689,39,98,0
2690,40,100,0
2691,39,99,0
2692,40,97,0
2693,40,99,0
2694,39,99,0
2695,39,97,0
2696,39,99,0
2697,41,99,0
2698,39,99,0
2699,40,99,0
2700,39,97,0
2701,40,101,0
2702,39,96,0
2703,39,100,0
2704,39,97,0
2705,39,99,0
2706,40,99,0
2707,39,97,0
2708,39,99,0
2709,40,97,0
2710,38,101,0
2711,40,98,0
2712,40,100,0
2713,41,97,0
2714,40,99,0
2715,39,99,0
2716,39,99,0
2717,40,101,0
2718,39,98,0
2719,39,100,0
2720,41,97,0
2721,40,99,0
2722,39,97,0
2723,39,95,0
2724,40,99,0
2725,41,97,0
2726,39,99,0
2727,39,97,0
2728,38,98,0
2729,39,98,0
2730,40,102,0
2731,40,96,0
2732,39,100,0
2733,40,97,0
2734,38,97,0
2735,39,99,0
2736,40,97,0
2737,39,99,0
2738,39,99,0
2739,39,101,0
2740,39,100,0
2741,40,97,0
2742,40,99,0
2743,39,99,0
2744,40,97,0
2745,39,97,0
2746,40,97,0
2747,39,101,0
2748,39,98,0
2749,40,102,0
2750,40,97,0
2751,40,97,0
2752,39,97,0
2753,40,97,0
2754,39,97,0
2755,40,101,0
2756,41,98,0
2757,39,97,0
2758,40,99,0
2759,39,101,0
2760,39,100,0
2761,39,95,0
2762,41,97,0
2763,41,97,0
2764,40,97,0
2765,39,99,0
2766,40,101,0
2767,40,100,0
2768,39,100,0
2769,40,99,0
2770,39,99,0
2771,40,97,0
2772,39,97,0
2773,38,95,0
2774,40,97,0
2775,41,97,0
2776,39,99,0
2777,39,97,0
2778,39,101,0
2779,40,98,0
2780,39,100,0
2781,41,99,0
2782,40,99,0
2783,40,99,0
2784,61,99,0
2785,39,96,0
2786,41,99,0
2787,39,96,0
2788,39,98,0
2789,41,99,0
2790,40,99,0
2791,40,96,0
2792,40,100,0
2793,39,97,0
2794,40,98,0
2795,40,100,0
2796,39,97,0
2797,39,98,0
2798,39,96,0
2799,39,98,0
2800,40,96,0
2801,40,100,0
2802,39,97,0
2803,39,99,0
2804,39,95,0
2805,38,99,0
2806,39,98,0
2807,39,100,0
2808,39,99,0
2809,40,97,0
2810,39,97,0
2811,39,99,0
2812,40,100,0
2813,39,98,0
2814,39,97,0
2815,39,101,0
2816,39,98,0
2817,39,98,0
2818,39,98,0
2819,39,100,0
2820,41,99,0
2821,41,99,0
2822,39,101,0
2823,39,98,0
2824,39,98,0
2825,39,96,0
2826,39,98,0
2827,39,98,0
2828,39,96,0
2829,39,98,0
2830,40,96,0
2831,39,97,0
2832,39,99,0
2833,39,99,0
2834,38,99,0
2835,38,99,0
2836,40,97,0
2837,39,97,0
2838,40,97,0
2839,39,97,0
2840,40,97,0
2841,40,97,0
2842,39,99,0
2843,39,101,0
2844,40,96,0
2845,40,96,0
2846,39,98,0
2847,40,100,0
2848,39,99,0
2849,39,97,0
2850,39,101,0
2851,40,100,0
2852,39,98,0
2853,39,101,0
2854,40,97,0
2855,38,99,0
2856,40,100,0
2857,39,100,0
2858,39,101,0
2859,40,96,0
2860,39,98,0
2861,39,99,0
2862,41,99,0
2863,38,99,0
2864,38,99,0
2865,39,101,0
2866,38,98,0
2867,41,100,0
2868,39,98,0
2869,39,98,0
2870,41,99,0
2871,40,101,0
2872,39,98,0
2873,72,116,0
2874,39,97,0
2875,41,99,0
2876,39,98,0
2877,39,97,0
2878,40,95,0
2879,39,98,0
2880,39,98,0
2881,40,100,0
2882,39,100,0
2883,40,97,0
2884,40,99,0
2885,39,99,0
2886,39,97,0
2887,39,97,0
2888,38,97,0
2889,39,97,0
2890,39,99,0
2891,41,97,0
2892,38,98,0
2893,40,100,0
2894,40,97,0
2895,40,97,0
2896,38,99,0
2897,39,99,0
2898,39,97,0
2899,39,97,0
2900,39,97,0
2901,38,99,0
2902,39,99,0
2903,39,98,0
2904,39,98,0
2905,39,98,0
2906,39,96,0
2907,39,98,0
2908,39,98,0
2909,38,98,0
2910,38,98,0
2911,39,96,0
2912,40,98,0
2913,40,98,0
2914,39,96,0
2915,39,98,0
2916,39,97,0
2917,39,99,0
2918,39,97,0
2919,40,97,0
2920,40,97,0
2921,40,97,0
2922,39,101,0
2923,38,98,0
2924,40,98,0
2925,39,96,0
2926,39,98,0
2927,40,98,0
2928,39,98,0
2929,39,98,0
2930,39,98,0
2931,40,98,0
2932,40,100,0
2933,40,95,0
2934,39,101,0
2935,39,98,0
2936,39,98,0
2937,39,98,0
2938,39,98,0
2939,40,100,0
2940,38,99,0
2941,39,99,0
2942,39,99,0
2943,40,99,0
2944,40,97,0
2945,39,99,0
2946,40,99,0
2947,39,99,0
2948,40,99,0
2949,39,99,0
2950,40,97,0
2951,40,97,0
2952,39,99,0
2953,40,97,0
2954,40,99,0
2955,39,99,0
2956,39,99,0
2957,39,99,0
2958,40,99,0
2959,39,101,0
2960,39,98,0
2961,40,98,0
2962,40,98,0
2963,39,98,0
2964,40,100,0
2965,40,101,0
2966,40,100,0
2967,39,98,0
2968,40,98,0
2969,39,98,0
2970,39,99,0
2971,40,99,0
2972,40,99,0
2973,41,99,0
2974,39,99,0
2975,40,97,0
2976,41,99,0
2977,39,99,0
2978,40,97,0
2979,39,101,0
2980,39,98,0
2981,41,98,0
2982,40,100,0
2983,39,99,0
2984,39,99,0
2985,40,97,0
2986,40,101,0
2987,39,98,0
2988,40,98,0
2989,40,98,0
2990,40,98,0
2991,39,98,0
2992,39,97,0
2993,38,97,0
2994,39,97,0
2995,39,99,0
2996,41,99,0
2997,39,99,0
2998,40,97,0
2999,40,99,0
3000,39,99,0
3001,39,99,0
3002,40,97,0
3003,40,97,0
3004,40,99,0
3005,40,95,0
3006,38,99,0
3007,40,99,0
3008,40,99,0
3009,39,101,0
3010,39,98,0
3011,39,98,0
3012,40,100,0
3013,39,99,0
3014,40,97,0
3015,39,99,0
3016,38,99,0
3017,41,97,0
3018,38,99,0
3019,40,99,0
3020,40,97,0
3021,39,101,0
3022,39,100,0
3023,39,99,0
3024,40,97,0
3025,41,97,0
3026,39,101,0
3027,40,96,0
3028,38,98,0
3029,39,100,0
3030,40,97,0
3031,40,97,0
3032,39,99,0
3033,40,97,0
3034,40,99,0
3035,40,101,0
3036,41,98,0
3037,39,97,0
3038,40,99,0
3039,39,97,0
3040,40,99,0
3041,39,97,0
3042,39,97,0
3043,40,99,0
3044,40,99,0
3045,39,101,0
3046,39,99,0
3047,41,97,0
3048,40,98,0
3049,39,98,0
3050,39,98,0
3051,40,98,0
3052,40,96,0
3053,40,100,0
3054,37,100,0
3055,40,99,0
3056,38,99,0
3057,40,99,0
3058,40,99,0
3059,39,97,0
3060,40,97,0
3061,38,97,0
3062,40,97,0
3063,40,99,0
3064,39,99,0
3065,39,97,0
3066,40,97,0
3067,40,95,0
3068,40,97,0
3069,40,101,0
3070,40,96,0
3071,39,98,0
3072,38,98,0
3073,39,98,0
3074,40,100,0
3075,39,100,0
3076,39,99,0
3077,39,97,0
3078,40,101,0
3079,38,98,0
3080,38,96,0
3081,39,98,0
3082,40,98,0
3083,39,98,0
3084,40,98,0
3085,40,98,0
3086,39,98,0
3087,38,98,0
3088,39,98,0
3089,40,98,0
3090,39,98,0
3091,39,98,0
3092,39,98,0
3093,40,100,0
3094,40,97,0
3095,39,101,0
3096,39,101,0
3097,39,98,0
3098,39,98,0
3099,40,96,0
3100,39,98,0
3101,40,96,0
3102,39,100,0
3103,40,97,0
3104,39,97,0
3105,40,101,0
3106,39,98,0
3107,39,98,0
3108,39,100,0
3109,39,99,0
3110,39,97,0
3111,40,101,0
3112,39,98,0
3113,40,98,0
3114,40,97,0
3115,39,99,0
3116,40,97,0
3117,39,99,0
3118,39,99,0
3119,39,101,0
3120,38,98,0
3121,39,98,0
3122,39,98,0
3123,40,96,0
3124,39,98,0
3125,40,98,0
3126,40,100,0
3127,40,98,0
3128,40,100,0
3129,41,99,0
3130,41,99,0
3131,39,97,0
3132,39,101,0
3133,39,98,0
3134,40,100,0
3135,39,98,0
3136,39,97,0
3137,39,97,0
3138,39,96,0
3139,40,96,0
3140,39,98,0
3141,39,96,0
3142,40,98,0
3143,40,98,0
3144,40,96,0
3145,39,100,0
3146,38,99,0
3147,39,97,0
3148,38,99,0
3149,40,99,0
3150,41,99,0
3151,39,99,0
3152,39,99,0
3153,40,97,0
3154,40,95,0
3155,40,99,0
3156,40,99,0
3157,39,99,0
3158,40,95,0
3159,39,99,0
3160,38,99,0
3161,39,101,0
3162,40,98,0
3163,41,98,0
3164,39,100,0
3165,40,99,0
3166,39,101,0
3167,39,98,0
3168,41,98,0
3169,39,98,0
3170,39,96,0
3171,39,98,0
3172,39,98,0
3173,39,98,0
3174,39,98,0
3175,40,98,0
3176,39,96,0
3177,39,98,0
3178,39,100,0
3179,39,109,0
3180,40,98,0
3181,39,100,0
3182,40,99,0
3183,40,99,0
3184,63,104,0
3185,40,98,0
3186,40,95,0
3187,39,100,0
3188,40,99,0
3189,38,99,0
3190,39,96,0
3191,39,100,0
3192,40,98,0
3193,40,100,0
3194,39,101,0
3195,41,99,0
3196,39,101,0
3197,39,98,0
3198,39,98,0
3199,40,100,0
3200,39,97,0
3201,38,99,0
3202,39,98,0
